fare_id,origin_stop_id,destination_stop_id,origin_station_name,destination_station_name,origin_chart_label,destination_chart_label,token_fare,discounted_fare,currency,agency_id,effective_date,source_id
FARE_CMRL_METRO_EKKATTUTHANGAL_TO_METRO_PACHAIYAPPA_S_COLLEGE,METRO_EKKATTUTHANGAL,METRO_PACHAIYAPPA_S_COLLEGE,Ekkattuthangal,Pachaiyappa's College,EKKATTUTHANGAL,PACHIAPPAS COLLEGE,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_EKKATTUTHANGAL_TO_METRO_KILPAUK,METRO_EKKATTUTHANGAL,METRO_KILPAUK,Ekkattuthangal,Kilpauk,EKKATTUTHANGAL,KILPAUK,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_EKKATTUTHANGAL_TO_METRO_NEHRU_PARK,METRO_EKKATTUTHANGAL,METRO_NEHRU_PARK,Ekkattuthangal,Nehru Park,EKKATTUTHANGAL,NEHRU PARK,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_EKKATTUTHANGAL_TO_METRO_EGMORE,METRO_EKKATTUTHANGAL,METRO_EGMORE,Ekkattuthangal,Egmore,EKKATTUTHANGAL,EGMORE,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_EKKATTUTHANGAL_TO_METRO_ST__THOMAS_MOUNT,METRO_EKKATTUTHANGAL,METRO_ST__THOMAS_MOUNT,Ekkattuthangal,St. Thomas Mount,EKKATTUTHANGAL,ST. THOMAS MOUNT,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_CHENNAI_INTERNATIONAL_AIRPORT,METRO_ASHOK_NAGAR,METRO_CHENNAI_INTERNATIONAL_AIRPORT,Ashok Nagar,Chennai International Airport,ASHOK NAGAR,AIRPORT,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_MEENAMBAKKAM,METRO_ASHOK_NAGAR,METRO_MEENAMBAKKAM,Ashok Nagar,Meenambakkam,ASHOK NAGAR,MEENAMBAKKAM,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_OTA_NANGANALLUR_ROAD,METRO_ASHOK_NAGAR,METRO_OTA_NANGANALLUR_ROAD,Ashok Nagar,OTA-Nanganallur Road,ASHOK NAGAR,NANGANALLUR ROAD,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_ARIGNAR_ANNA_ALANDUR,METRO_ASHOK_NAGAR,METRO_ARIGNAR_ANNA_ALANDUR,Ashok Nagar,Arignar Anna Alandur Metro,ASHOK NAGAR,ARIGNAR ANNA ALANDUR METRO,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_GUINDY,METRO_ASHOK_NAGAR,METRO_GUINDY,Ashok Nagar,Guindy,ASHOK NAGAR,GUINDY,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_LITTLE_MOUNT,METRO_ASHOK_NAGAR,METRO_LITTLE_MOUNT,Ashok Nagar,Little Mount,ASHOK NAGAR,LITTLE MOUNT,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_SAIDAPET,METRO_ASHOK_NAGAR,METRO_SAIDAPET,Ashok Nagar,Saidapet Metro,ASHOK NAGAR,SAIDAPET,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_NANDANAM,METRO_ASHOK_NAGAR,METRO_NANDANAM,Ashok Nagar,Nandanam,ASHOK NAGAR,NANDANAM,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_TEYNAMPET,METRO_ASHOK_NAGAR,METRO_TEYNAMPET,Ashok Nagar,Teynampet,ASHOK NAGAR,TEYNAMPET,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_AG___8211__DMS,METRO_ASHOK_NAGAR,METRO_AG___8211__DMS,Ashok Nagar,AG – DMS,ASHOK NAGAR,AG-DMS,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_THOUSAND_LIGHTS,METRO_ASHOK_NAGAR,METRO_THOUSAND_LIGHTS,Ashok Nagar,Thousand Lights,ASHOK NAGAR,THOUSAND LIGHTS,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_LIC,METRO_ASHOK_NAGAR,METRO_LIC,Ashok Nagar,LIC,ASHOK NAGAR,LIC,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_GOVERNMENT_ESTATE,METRO_ASHOK_NAGAR,METRO_GOVERNMENT_ESTATE,Ashok Nagar,Government Estate,ASHOK NAGAR,GOVERNMENT ESTATE,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL,METRO_ASHOK_NAGAR,METRO_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL,Ashok Nagar,Puratchi Thalaivar Dr. M.G.Ramachandran Central Metro,ASHOK NAGAR,PURATCHI THALAIVAR DR.M.G.RAMACHANDRAN CENTRAL METRO,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_HIGHCOURT,METRO_ASHOK_NAGAR,METRO_HIGHCOURT,Ashok Nagar,Highcourt,ASHOK NAGAR,HIGH COURT,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_MANNADI,METRO_ASHOK_NAGAR,METRO_MANNADI,Ashok Nagar,Mannadi,ASHOK NAGAR,MANNADI,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_WASHERMENPET,METRO_ASHOK_NAGAR,METRO_WASHERMENPET,Ashok Nagar,Washermenpet,ASHOK NAGAR,WASHERMENPET,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_SIR_THIYAGARAYA_COLLEGE,METRO_ASHOK_NAGAR,METRO_SIR_THIYAGARAYA_COLLEGE,Ashok Nagar,Sir Theagaraya College,ASHOK NAGAR,THYAGARAYA COLLEGE,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_TONDIARPET,METRO_ASHOK_NAGAR,METRO_TONDIARPET,Ashok Nagar,Tondiarpet,ASHOK NAGAR,TONDIARPET,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_NEW_WASHERMENPET,METRO_ASHOK_NAGAR,METRO_NEW_WASHERMENPET,Ashok Nagar,New Washermenpet,ASHOK NAGAR,NEW WASHERMENPET,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_TOLLGATE,METRO_ASHOK_NAGAR,METRO_TOLLGATE,Ashok Nagar,Tollgate,ASHOK NAGAR,TOLL GATE,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_KALADIPET,METRO_ASHOK_NAGAR,METRO_KALADIPET,Ashok Nagar,Kaladipet,ASHOK NAGAR,KALADIPET,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_THIRUVOTTRIYUR_THERADI,METRO_ASHOK_NAGAR,METRO_THIRUVOTTRIYUR_THERADI,Ashok Nagar,Thiruvottiyur Theradi,ASHOK NAGAR,THIRUVOTRIYUR THEREDI,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_THIRUVOTRIYUR,METRO_ASHOK_NAGAR,METRO_THIRUVOTRIYUR,Ashok Nagar,Thiruvottriyur,ASHOK NAGAR,THIRUVOTRIYUR,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_WIMCO_NAGAR_6738,METRO_ASHOK_NAGAR,METRO_WIMCO_NAGAR_6738,Ashok Nagar,Wimco Nagar,ASHOK NAGAR,WIMCO NAGAR,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_WIMCO_NAGAR,METRO_ASHOK_NAGAR,METRO_WIMCO_NAGAR,Ashok Nagar,Wimco Nagar Depot,ASHOK NAGAR,WIMCO NAGAR DEPOT,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_EKKATTUTHANGAL,METRO_ASHOK_NAGAR,METRO_EKKATTUTHANGAL,Ashok Nagar,Ekkattuthangal,ASHOK NAGAR,EKKATTUTHANGAL,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_ASHOK_NAGAR,METRO_ASHOK_NAGAR,METRO_ASHOK_NAGAR,Ashok Nagar,Ashok Nagar,ASHOK NAGAR,ASHOK NAGAR,0.0,0.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_VADAPALANI,METRO_ASHOK_NAGAR,METRO_VADAPALANI,Ashok Nagar,Vadapalani,ASHOK NAGAR,VADAPALANI,10.0,8.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_ARUMBAKKAM,METRO_ASHOK_NAGAR,METRO_ARUMBAKKAM,Ashok Nagar,Arumbakkam,ASHOK NAGAR,ARUMBAKKAM,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT,METRO_ASHOK_NAGAR,METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT,Ashok Nagar,Puratchi Thalaivi Dr.J.Jayalalithaa CMBT Metro,ASHOK NAGAR,PURATCHI THALAIVI DR.J.JAYALALITHAA CMBT METRO,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_KOYAMBEDU,METRO_ASHOK_NAGAR,METRO_KOYAMBEDU,Ashok Nagar,Koyambedu,ASHOK NAGAR,KOYAMBEDU,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_THIRUMANGALAM,METRO_ASHOK_NAGAR,METRO_THIRUMANGALAM,Ashok Nagar,Thirumangalam,ASHOK NAGAR,THIRUMANGALAM,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_ANNA_NAGAR_TOWER,METRO_ASHOK_NAGAR,METRO_ANNA_NAGAR_TOWER,Ashok Nagar,Anna Nagar Tower,ASHOK NAGAR,ANNA NAGAR TOWER,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_ANNA_NAGAR_EAST,METRO_ASHOK_NAGAR,METRO_ANNA_NAGAR_EAST,Ashok Nagar,Anna Nagar East,ASHOK NAGAR,ANNA NAGAR EAST,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_SHENOY_NAGAR,METRO_ASHOK_NAGAR,METRO_SHENOY_NAGAR,Ashok Nagar,Shenoy Nagar,ASHOK NAGAR,SHENOY NAGAR,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_PACHAIYAPPA_S_COLLEGE,METRO_ASHOK_NAGAR,METRO_PACHAIYAPPA_S_COLLEGE,Ashok Nagar,Pachaiyappa's College,ASHOK NAGAR,PACHIAPPAS COLLEGE,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_KILPAUK,METRO_ASHOK_NAGAR,METRO_KILPAUK,Ashok Nagar,Kilpauk,ASHOK NAGAR,KILPAUK,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_NEHRU_PARK,METRO_ASHOK_NAGAR,METRO_NEHRU_PARK,Ashok Nagar,Nehru Park,ASHOK NAGAR,NEHRU PARK,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_EGMORE,METRO_ASHOK_NAGAR,METRO_EGMORE,Ashok Nagar,Egmore,ASHOK NAGAR,EGMORE,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ASHOK_NAGAR_TO_METRO_ST__THOMAS_MOUNT,METRO_ASHOK_NAGAR,METRO_ST__THOMAS_MOUNT,Ashok Nagar,St. Thomas Mount,ASHOK NAGAR,ST. THOMAS MOUNT,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_VADAPALANI_TO_METRO_CHENNAI_INTERNATIONAL_AIRPORT,METRO_VADAPALANI,METRO_CHENNAI_INTERNATIONAL_AIRPORT,Vadapalani,Chennai International Airport,VADAPALANI,AIRPORT,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_VADAPALANI_TO_METRO_MEENAMBAKKAM,METRO_VADAPALANI,METRO_MEENAMBAKKAM,Vadapalani,Meenambakkam,VADAPALANI,MEENAMBAKKAM,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_VADAPALANI_TO_METRO_OTA_NANGANALLUR_ROAD,METRO_VADAPALANI,METRO_OTA_NANGANALLUR_ROAD,Vadapalani,OTA-Nanganallur Road,VADAPALANI,NANGANALLUR ROAD,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_VADAPALANI_TO_METRO_ARIGNAR_ANNA_ALANDUR,METRO_VADAPALANI,METRO_ARIGNAR_ANNA_ALANDUR,Vadapalani,Arignar Anna Alandur Metro,VADAPALANI,ARIGNAR ANNA ALANDUR METRO,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_VADAPALANI_TO_METRO_GUINDY,METRO_VADAPALANI,METRO_GUINDY,Vadapalani,Guindy,VADAPALANI,GUINDY,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_VADAPALANI_TO_METRO_LITTLE_MOUNT,METRO_VADAPALANI,METRO_LITTLE_MOUNT,Vadapalani,Little Mount,VADAPALANI,LITTLE MOUNT,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_VADAPALANI_TO_METRO_SAIDAPET,METRO_VADAPALANI,METRO_SAIDAPET,Vadapalani,Saidapet Metro,VADAPALANI,SAIDAPET,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_VADAPALANI_TO_METRO_NANDANAM,METRO_VADAPALANI,METRO_NANDANAM,Vadapalani,Nandanam,VADAPALANI,NANDANAM,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
