normalized_id,source_id,source_record_id,raw_file_id,original_name,normalized_name,name_ta,name_hi,mode,stop_type,original_latitude,original_longitude,normalized_latitude,normalized_longitude,coordinate_plausible,inside_cma,parent_station,agency,operational_status
GTFS_STOP_9816,CHENNAI_COMMUNITY_GTFS,9816,CHENNAI_UNIFIED_GTFS_20260918,Kavery Colony,Kavery Colony,,,bus,bus_stop,13.09177,80.22373,13.09177,80.22373,True,True,,MTC,operational
GTFS_STOP_11001,CHENNAI_COMMUNITY_GTFS,11001,CHENNAI_UNIFIED_GTFS_20260918,Vadapalani Kovil (SIMS Hospital),Vadapalani Kovil (SIMS Hospital),,,bus,bus_stop,13.05324,80.21194,13.05324,80.21194,True,True,,MTC,operational
GTFS_STOP_9255,CHENNAI_COMMUNITY_GTFS,9255,CHENNAI_UNIFIED_GTFS_20260918,Bharathidasan Colony,Bharathidasan Colony,,,bus,bus_stop,13.03267,80.20532,13.03267,80.20532,True,True,,MTC,operational
GTFS_STOP_11176,CHENNAI_COMMUNITY_GTFS,11176,CHENNAI_UNIFIED_GTFS_20260918,Mannur Junction Sriperumbudur Bypass,Mannur Junction Sriperumbudur Bypass,,,bus,bus_stop,13.01585,79.92651,13.01585,79.92651,True,True,,MTC,operational
GTFS_STOP_9259,CHENNAI_COMMUNITY_GTFS,9259,CHENNAI_UNIFIED_GTFS_20260918,Kailankadai,Kailankadai,,,bus,bus_stop,13.03294,80.20302,13.03294,80.20302,True,True,,MTC,operational
GTFS_STOP_9762,CHENNAI_COMMUNITY_GTFS,9762,CHENNAI_UNIFIED_GTFS_20260918,Vepery Police Station,Vepery Police Station,,,bus,bus_stop,13.08619,80.26133,13.08619,80.26133,True,True,,MTC,operational
GTFS_STOP_9477,CHENNAI_COMMUNITY_GTFS,9477,CHENNAI_UNIFIED_GTFS_20260918,Chathram Village,Chathram Village,,,bus,bus_stop,13.05614,79.91267,13.05614,79.91267,True,True,,MTC,operational
GTFS_STOP_9148,CHENNAI_COMMUNITY_GTFS,9148,CHENNAI_UNIFIED_GTFS_20260918,Mannur N I F O,Mannur N I F O,,,bus,bus_stop,13.02205,79.95888,13.02205,79.95888,True,True,,MTC,operational
GTFS_STOP_9604,CHENNAI_COMMUNITY_GTFS,9604,CHENNAI_UNIFIED_GTFS_20260918,Simpsons Chintadripet,Simpsons Chintadripet,,,bus,bus_stop,13.073,80.27365,13.073,80.27365,True,True,,MTC,operational
GTFS_STOP_9264,CHENNAI_COMMUNITY_GTFS,9264,CHENNAI_UNIFIED_GTFS_20260918,Mappedu Road Junction,Mappedu Road Junction,,,bus,bus_stop,13.03317,79.8534,13.03317,79.8534,True,True,,MTC,operational
GTFS_STOP_6102,CHENNAI_COMMUNITY_GTFS,6102,CHENNAI_UNIFIED_GTFS_20260918,Kovalam Bus Terminus,Kovalam Bus Terminus,,,bus,bus_terminal,12.78697,80.24921,12.78697,80.24921,True,True,,MTC,operational
GTFS_STOP_9770,CHENNAI_COMMUNITY_GTFS,9770,CHENNAI_UNIFIED_GTFS_20260918,Doveton,Doveton,,,bus,bus_stop,13.087,80.25784,13.087,80.25784,True,True,,MTC,operational
GTFS_STOP_11137,CHENNAI_COMMUNITY_GTFS,11137,CHENNAI_UNIFIED_GTFS_20260918,Big Bazar,Big Bazar,,,bus,bus_stop,13.04045,80.23939,13.04045,80.23939,True,True,,MTC,operational
GTFS_STOP_11013,CHENNAI_COMMUNITY_GTFS,11013,CHENNAI_UNIFIED_GTFS_20260918,S S Super Market,S S Super Market,,,bus,bus_stop,13.09099,80.21813,13.09099,80.21813,True,True,,MTC,operational
GTFS_STOP_9814,CHENNAI_COMMUNITY_GTFS,9814,CHENNAI_UNIFIED_GTFS_20260918,Kavery Colony,Kavery Colony,,,bus,bus_stop,13.0917,80.2235,13.0917,80.2235,True,True,,MTC,operational
GTFS_STOP_11003,CHENNAI_COMMUNITY_GTFS,11003,CHENNAI_UNIFIED_GTFS_20260918,DK Kalyanam Mandabam,DK Kalyanam Mandabam,,,bus,bus_stop,13.08789,80.218,13.08789,80.218,True,True,,MTC,operational
GTFS_STOP_9337,CHENNAI_COMMUNITY_GTFS,9337,CHENNAI_UNIFIED_GTFS_20260918,All India Radio Light House,All India Radio Light House,,,bus,bus_stop,13.03941,80.27913,13.03941,80.27913,True,True,,MTC,operational
GTFS_STOP_11004,CHENNAI_COMMUNITY_GTFS,11004,CHENNAI_UNIFIED_GTFS_20260918,ACA Church,ACA Church,,,bus,bus_stop,13.09083,80.25112,13.09083,80.25112,True,True,,MTC,operational
GTFS_STOP_11018,CHENNAI_COMMUNITY_GTFS,11018,CHENNAI_UNIFIED_GTFS_20260918,Kamaraj Statue,Kamaraj Statue,,,bus,bus_stop,13.1158,80.23201,13.1158,80.23201,True,True,,MTC,operational
GTFS_STOP_11009,CHENNAI_COMMUNITY_GTFS,11009,CHENNAI_UNIFIED_GTFS_20260918,East Avenue Road,East Avenue Road,,,bus,bus_stop,13.10035,80.18649,13.10035,80.18649,True,True,,MTC,operational
GTFS_STOP_11014,CHENNAI_COMMUNITY_GTFS,11014,CHENNAI_UNIFIED_GTFS_20260918,Vivekananda House Terminal,Vivekananda House Terminal,,,bus,bus_stop,13.05158,80.27713,13.05158,80.27713,True,True,,MTC,operational
GTFS_STOP_11017,CHENNAI_COMMUNITY_GTFS,11017,CHENNAI_UNIFIED_GTFS_20260918,Collector Nagar,Collector Nagar,,,bus,bus_stop,13.08779,80.19004,13.08779,80.19004,True,True,,MTC,operational
GTFS_STOP_11019,CHENNAI_COMMUNITY_GTFS,11019,CHENNAI_UNIFIED_GTFS_20260918,Kolathur Anna Statue,Kolathur Anna Statue,,,bus,bus_stop,13.1205,80.22434,13.1205,80.22434,True,True,,MTC,operational
GTFS_STOP_10324,CHENNAI_COMMUNITY_GTFS,10324,CHENNAI_UNIFIED_GTFS_20260918,Saravana,Saravana,,,bus,bus_stop,13.09017,80.25105,13.09017,80.25105,True,True,,MTC,operational
GTFS_STOP_11020,CHENNAI_COMMUNITY_GTFS,11020,CHENNAI_UNIFIED_GTFS_20260918,Megala Theatre,Megala Theatre,,,bus,bus_stop,13.08671,80.25056,13.08671,80.25056,True,True,,MTC,operational
GTFS_STOP_2846,CHENNAI_COMMUNITY_GTFS,2846,CHENNAI_UNIFIED_GTFS_20260918,Moolakothalam,Moolakothalam,,,bus,bus_stop,13.10469,80.2758,13.10469,80.2758,True,True,,MTC,operational
GTFS_STOP_9869,CHENNAI_COMMUNITY_GTFS,9869,CHENNAI_UNIFIED_GTFS_20260918,Pattalam,Pattalam,,,bus,bus_stop,13.09649,80.25911,13.09649,80.25911,True,True,,MTC,operational
GTFS_STOP_8059,CHENNAI_COMMUNITY_GTFS,8059,CHENNAI_UNIFIED_GTFS_20260918,Thachur Koot Road Junction,Thachur Koot Road Junction,,,bus,bus_stop,13.29653,80.14802,13.29653,80.14802,True,True,,MTC,operational
GTFS_STOP_8126,CHENNAI_COMMUNITY_GTFS,8126,CHENNAI_UNIFIED_GTFS_20260918,Siruvapuri Temple,Siruvapuri Temple,,,bus,bus_stop,13.32071,80.12031,13.32071,80.12031,True,True,,MTC,operational
GTFS_STOP_10623,CHENNAI_COMMUNITY_GTFS,10623,CHENNAI_UNIFIED_GTFS_20260918,Durainallur Or Chinnambedu,Durainallur Or Chinnambedu,,,bus,bus_stop,13.32056,80.12696,13.32056,80.12696,True,True,,MTC,operational
GTFS_STOP_5352,CHENNAI_COMMUNITY_GTFS,5352,CHENNAI_UNIFIED_GTFS_20260918,Tondairpet-2 Depot,Tondairpet-2 Depot,,,bus,bus_terminal,13.13511,80.29019,13.13511,80.29019,True,True,,MTC,operational
GTFS_STOP_10903,CHENNAI_COMMUNITY_GTFS,10903,CHENNAI_UNIFIED_GTFS_20260918,Semmenchery Depot,Semmenchery Depot,,,bus,bus_terminal,12.87477,80.20987,12.87477,80.20987,True,True,,MTC,operational
GTFS_STOP_8144,CHENNAI_COMMUNITY_GTFS,8144,CHENNAI_UNIFIED_GTFS_20260918,Arani,Arani,,,bus,bus_stop,13.33053,80.08476,13.33053,80.08476,True,True,,MTC,operational
GTFS_STOP_9807,CHENNAI_COMMUNITY_GTFS,9807,CHENNAI_UNIFIED_GTFS_20260918,Lone Square,Lone Square,,,bus,bus_stop,13.09107,80.28574,13.09107,80.28574,True,True,,MTC,operational
GTFS_STOP_9809,CHENNAI_COMMUNITY_GTFS,9809,CHENNAI_UNIFIED_GTFS_20260918,Choolai Rountana,Choolai Rountana,,,bus,bus_stop,13.09129,80.26931,13.09129,80.26931,True,True,,MTC,operational
GTFS_STOP_9441,CHENNAI_COMMUNITY_GTFS,9441,CHENNAI_UNIFIED_GTFS_20260918,Vidyodaya School Valluvar Kottam,Vidyodaya School Valluvar Kottam,,,bus,bus_stop,13.05096,80.24058,13.05096,80.24058,True,True,,MTC,operational
GTFS_STOP_10443,CHENNAI_COMMUNITY_GTFS,10443,CHENNAI_UNIFIED_GTFS_20260918,Thiruninravur Bus Stand,Thiruninravur Bus Stand,,,bus,bus_stop,13.12496,80.03259,13.12496,80.03259,True,True,,MTC,operational
GTFS_STOP_8688,CHENNAI_COMMUNITY_GTFS,8688,CHENNAI_UNIFIED_GTFS_20260918,Periya Colony,Periya Colony,,,bus,bus_stop,12.97855,80.0658,12.97855,80.0658,True,True,,MTC,operational
GTFS_STOP_9318,CHENNAI_COMMUNITY_GTFS,9318,CHENNAI_UNIFIED_GTFS_20260918,Nochikuppam,Nochikuppam,,,bus,bus_stop,13.03792,80.28023,13.03792,80.28023,True,True,,MTC,operational
GTFS_STOP_9313,CHENNAI_COMMUNITY_GTFS,9313,CHENNAI_UNIFIED_GTFS_20260918,Luz Corner,Luz Corner,,,bus,bus_stop,13.03731,80.26621,13.03731,80.26621,True,True,,MTC,operational
GTFS_STOP_9818,CHENNAI_COMMUNITY_GTFS,9818,CHENNAI_UNIFIED_GTFS_20260918,South Colony,South Colony,,,bus,bus_stop,13.09226,80.21697,13.09226,80.21697,True,True,,MTC,operational
GTFS_STOP_9411,CHENNAI_COMMUNITY_GTFS,9411,CHENNAI_UNIFIED_GTFS_20260918,Bharathirajaa Hospital,Bharathirajaa Hospital,,,bus,bus_stop,13.04776,80.24484,13.04776,80.24484,True,True,,MTC,operational
GTFS_STOP_9444,CHENNAI_COMMUNITY_GTFS,9444,CHENNAI_UNIFIED_GTFS_20260918,Gemini P H,Gemini P H,,,bus,bus_stop,13.05184,80.25012,13.05184,80.25012,True,True,,MTC,operational
GTFS_STOP_9646,CHENNAI_COMMUNITY_GTFS,9646,CHENNAI_UNIFIED_GTFS_20260918,Iswarya Nagar Junction,Iswarya Nagar Junction,,,bus,bus_stop,13.07695,80.1592,13.07695,80.1592,True,True,,MTC,operational
GTFS_STOP_9633,CHENNAI_COMMUNITY_GTFS,9633,CHENNAI_UNIFIED_GTFS_20260918,Swamy Pandaram Street,Swamy Pandaram Street,,,bus,bus_stop,13.07561,80.2662,13.07561,80.2662,True,True,,MTC,operational
GTFS_STOP_11138,CHENNAI_COMMUNITY_GTFS,11138,CHENNAI_UNIFIED_GTFS_20260918,Ezhilagam,Ezhilagam,,,bus,bus_stop,13.06429,80.28219,13.06429,80.28219,True,True,,MTC,operational
GTFS_STOP_11139,CHENNAI_COMMUNITY_GTFS,11139,CHENNAI_UNIFIED_GTFS_20260918,St Mary'S Road,St Mary'S Road,,,bus,bus_stop,13.02891,80.25895,13.02891,80.25895,True,True,,MTC,operational
GTFS_STOP_11177,CHENNAI_COMMUNITY_GTFS,11177,CHENNAI_UNIFIED_GTFS_20260918,Sengadu,Sengadu,,,bus,bus_stop,13.02969,79.9184,13.02969,79.9184,True,True,,MTC,operational
GTFS_STOP_9309,CHENNAI_COMMUNITY_GTFS,9309,CHENNAI_UNIFIED_GTFS_20260918,Postal Colony,Postal Colony,,,bus,bus_stop,13.03661,80.22075,13.03661,80.22075,True,True,,MTC,operational
GTFS_STOP_9636,CHENNAI_COMMUNITY_GTFS,9636,CHENNAI_UNIFIED_GTFS_20260918,Pachaiyappas College,Pachaiyappas College,,,bus,bus_stop,13.07607,80.23465,13.07607,80.23465,True,True,,MTC,operational
GTFS_STOP_6997,CHENNAI_COMMUNITY_GTFS,6997,CHENNAI_UNIFIED_GTFS_20260918,Agrakaram,Agrakaram,,,bus,bus_stop,13.11938,80.19857,13.11938,80.19857,True,True,,MTC,operational
GTFS_STOP_10950,CHENNAI_COMMUNITY_GTFS,10950,CHENNAI_UNIFIED_GTFS_20260918,Ajanta Stop,Ajanta Stop,,,bus,bus_stop,13.03718,80.19644,13.03718,80.19644,True,True,,MTC,operational
GTFS_STOP_11015,CHENNAI_COMMUNITY_GTFS,11015,CHENNAI_UNIFIED_GTFS_20260918,Indira Nagar Water Tank,Indira Nagar Water Tank,,,bus,bus_stop,12.99621,80.25398,12.99621,80.25398,True,True,,MTC,operational
GTFS_STOP_11016,CHENNAI_COMMUNITY_GTFS,11016,CHENNAI_UNIFIED_GTFS_20260918,Jai Nagar Park,Jai Nagar Park,,,bus,bus_stop,13.06912,80.2068,13.06912,80.2068,True,True,,MTC,operational
GTFS_STOP_9449,CHENNAI_COMMUNITY_GTFS,9449,CHENNAI_UNIFIED_GTFS_20260918,Ice House Police Station,Ice House Police Station,,,bus,bus_stop,13.05257,80.27436,13.05257,80.27436,True,True,,MTC,operational
GTFS_STOP_11029,CHENNAI_COMMUNITY_GTFS,11029,CHENNAI_UNIFIED_GTFS_20260918,Valasai Ellupai Rd Jn,Valasai Ellupai Rd Jn,,,bus,bus_stop,13.03735,79.95769,13.03735,79.95769,True,True,,MTC,operational
GTFS_STOP_11030,CHENNAI_COMMUNITY_GTFS,11030,CHENNAI_UNIFIED_GTFS_20260918,Puduvallur Jn.,Puduvallur Jn.,,,bus,bus_stop,13.06093,79.96,13.06093,79.96,True,True,,MTC,operational
GTFS_STOP_11031,CHENNAI_COMMUNITY_GTFS,11031,CHENNAI_UNIFIED_GTFS_20260918,Munusami Salai,Munusami Salai,,,bus,bus_stop,13.0438,80.1937,13.0438,80.1937,True,True,,MTC,operational
GTFS_STOP_8360,CHENNAI_COMMUNITY_GTFS,8360,CHENNAI_UNIFIED_GTFS_20260918,Amarambedu East,Amarambedu East,,,bus,bus_stop,12.94346,79.99457,12.94346,79.99457,True,True,,MTC,operational
GTFS_STOP_8412,CHENNAI_COMMUNITY_GTFS,8412,CHENNAI_UNIFIED_GTFS_20260918,Somangalam,Somangalam,,,bus,bus_stop,12.9493,80.03222,12.9493,80.03222,True,True,,MTC,operational
GTFS_STOP_8534,CHENNAI_COMMUNITY_GTFS,8534,CHENNAI_UNIFIED_GTFS_20260918,Amarambedu Chatram,Amarambedu Chatram,,,bus,bus_stop,12.96446,80.01333,12.96446,80.01333,True,True,,MTC,operational
GTFS_STOP_7254,CHENNAI_COMMUNITY_GTFS,7254,CHENNAI_UNIFIED_GTFS_20260918,Thendral Nagar,Thendral Nagar,,,bus,bus_stop,13.13686,80.1419,13.13686,80.1419,True,True,,MTC,operational
GTFS_STOP_11034,CHENNAI_COMMUNITY_GTFS,11034,CHENNAI_UNIFIED_GTFS_20260918,Five Furlong Road,Five Furlong Road,,,bus,bus_stop,12.99761,80.21606,12.99761,80.21606,True,True,,MTC,operational
GTFS_STOP_11035,CHENNAI_COMMUNITY_GTFS,11035,CHENNAI_UNIFIED_GTFS_20260918,KP Oil Mill,KP Oil Mill,,,bus,bus_stop,12.92841,80.20212,12.92841,80.20212,True,True,,MTC,operational
GTFS_STOP_11036,CHENNAI_COMMUNITY_GTFS,11036,CHENNAI_UNIFIED_GTFS_20260918,Ellaiamman koil,Ellaiamman koil,,,bus,bus_stop,13.15817,80.301,13.15817,80.301,True,True,,MTC,operational
GTFS_STOP_9432,CHENNAI_COMMUNITY_GTFS,9432,CHENNAI_UNIFIED_GTFS_20260918,Vadapalani Kovil,Vadapalani Kovil,,,bus,bus_stop,13.04979,80.2119,13.04979,80.2119,True,True,,MTC,operational
GTFS_STOP_9746,CHENNAI_COMMUNITY_GTFS,9746,CHENNAI_UNIFIED_GTFS_20260918,Periya Koladi Road,Periya Koladi Road,,,bus,bus_stop,13.085,80.13001,13.085,80.13001,True,True,,MTC,operational
GTFS_STOP_9912,CHENNAI_COMMUNITY_GTFS,9912,CHENNAI_UNIFIED_GTFS_20260918,Puliyanthopu Tb Hospital,Puliyanthopu Tb Hospital,,,bus,bus_stop,13.099,80.26389,13.099,80.26389,True,True,,MTC,operational
GTFS_STOP_11038,CHENNAI_COMMUNITY_GTFS,11038,CHENNAI_UNIFIED_GTFS_20260918,Ashok Nagar 7th Avenue,Ashok Nagar 7th Avenue,,,bus,bus_stop,13.03452,80.21626,13.03452,80.21626,True,True,,MTC,operational
GTFS_STOP_9448,CHENNAI_COMMUNITY_GTFS,9448,CHENNAI_UNIFIED_GTFS_20260918,Sri Devi Nagar,Sri Devi Nagar,,,bus,bus_stop,13.05253,80.1776,13.05253,80.1776,True,True,,MTC,operational
GTFS_STOP_9324,CHENNAI_COMMUNITY_GTFS,9324,CHENNAI_UNIFIED_GTFS_20260918,Anjaneyar Temple,Anjaneyar Temple,,,bus,bus_stop,13.03843,80.25913,13.03843,80.25913,True,True,,MTC,operational
GTFS_STOP_9514,CHENNAI_COMMUNITY_GTFS,9514,CHENNAI_UNIFIED_GTFS_20260918,Madhiravedu,Madhiravedu,,,bus,bus_stop,13.06094,80.13469,13.06094,80.13469,True,True,,MTC,operational
GTFS_STOP_190,CHENNAI_COMMUNITY_GTFS,190,CHENNAI_UNIFIED_GTFS_20260918,Manthoppu Hr Sec School,Manthoppu Hr Sec School,,,bus,bus_stop,13.02499,80.21915,13.02499,80.21915,True,True,,MTC,operational
GTFS_STOP_11040,CHENNAI_COMMUNITY_GTFS,11040,CHENNAI_UNIFIED_GTFS_20260918,Vani Mahal,Vani Mahal,,,bus,bus_stop,13.04655,80.24285,13.04655,80.24285,True,True,,MTC,operational
GTFS_STOP_9473,CHENNAI_COMMUNITY_GTFS,9473,CHENNAI_UNIFIED_GTFS_20260918,Kamarajar Salai,Kamarajar Salai,,,bus,bus_stop,13.05508,80.18485,13.05508,80.18485,True,True,,MTC,operational
GTFS_STOP_9634,CHENNAI_COMMUNITY_GTFS,9634,CHENNAI_UNIFIED_GTFS_20260918,T N Sports Authority,T N Sports Authority,,,bus,bus_stop,13.07562,80.25866,13.07562,80.25866,True,True,,MTC,operational
GTFS_STOP_5826,CHENNAI_COMMUNITY_GTFS,5826,CHENNAI_UNIFIED_GTFS_20260918,Eldams Road,Eldams Road,,,bus,bus_stop,13.03889,80.25,13.03889,80.25,True,True,,MTC,operational
GTFS_STOP_9842,CHENNAI_COMMUNITY_GTFS,9842,CHENNAI_UNIFIED_GTFS_20260918,Periya Kottamedu,Periya Kottamedu,,,bus,bus_stop,13.09439,80.00657,13.09439,80.00657,True,True,,MTC,operational
GTFS_STOP_9312,CHENNAI_COMMUNITY_GTFS,9312,CHENNAI_UNIFIED_GTFS_20260918,Nesapakkam,Nesapakkam,,,bus,bus_stop,13.03725,80.19212,13.03725,80.19212,True,True,,MTC,operational
GTFS_STOP_9742,CHENNAI_COMMUNITY_GTFS,9742,CHENNAI_UNIFIED_GTFS_20260918,Kelyys Court Balfur Road,Kelyys Court Balfur Road,,,bus,bus_stop,13.08472,80.24488,13.08472,80.24488,True,True,,MTC,operational
GTFS_STOP_11140,CHENNAI_COMMUNITY_GTFS,11140,CHENNAI_UNIFIED_GTFS_20260918,Vijaya Maruthi,Vijaya Maruthi,,,bus,bus_stop,13.09292,80.20645,13.09292,80.20645,True,True,,MTC,operational
GTFS_STOP_6857,CHENNAI_COMMUNITY_GTFS,6857,CHENNAI_UNIFIED_GTFS_20260918,Ramalingapuram,Ramalingapuram,,,bus,bus_stop,13.10908,80.26755,13.10908,80.26755,True,True,,MTC,operational
GTFS_STOP_9459,CHENNAI_COMMUNITY_GTFS,9459,CHENNAI_UNIFIED_GTFS_20260918,Erikkarai Rk Nursery,Erikkarai Rk Nursery,,,bus,bus_stop,13.05387,80.18892,13.05387,80.18892,True,True,,MTC,operational
GTFS_STOP_4940,CHENNAI_COMMUNITY_GTFS,4940,CHENNAI_UNIFIED_GTFS_20260918,Vadapalani,Vadapalani,,,bus,bus_stop,13.04634,80.21242,13.04634,80.21242,True,True,,MTC,operational
GTFS_STOP_9855,CHENNAI_COMMUNITY_GTFS,9855,CHENNAI_UNIFIED_GTFS_20260918,Gandhi Nagar Hospital,Gandhi Nagar Hospital,,,bus,bus_stop,13.09489,80.2186,13.09489,80.2186,True,True,,MTC,operational
GTFS_STOP_6848,CHENNAI_COMMUNITY_GTFS,6848,CHENNAI_UNIFIED_GTFS_20260918,Perambur Church,Perambur Church,,,bus,bus_stop,13.10897,80.24181,13.10897,80.24181,True,True,,MTC,operational
GTFS_STOP_11042,CHENNAI_COMMUNITY_GTFS,11042,CHENNAI_UNIFIED_GTFS_20260918,Simpson,Simpson,,,bus,bus_stop,13.12415,80.24219,13.12415,80.24219,True,True,,MTC,operational
GTFS_STOP_6758,CHENNAI_COMMUNITY_GTFS,6758,CHENNAI_UNIFIED_GTFS_20260918,Clive Battery,Clive Battery,,,bus,bus_stop,13.099,80.29374,13.099,80.29374,True,True,,MTC,operational
GTFS_STOP_6770,CHENNAI_COMMUNITY_GTFS,6770,CHENNAI_UNIFIED_GTFS_20260918,Telephone Exchange,Telephone Exchange,,,bus,bus_stop,13.10128,80.16264,13.10128,80.16264,True,True,,MTC,operational
GTFS_STOP_6490,CHENNAI_COMMUNITY_GTFS,6490,CHENNAI_UNIFIED_GTFS_20260918,Vandalur Gate,Vandalur Gate,,,bus,bus_stop,12.89346,80.08633,12.89346,80.08633,True,True,,MTC,operational
GTFS_STOP_11045,CHENNAI_COMMUNITY_GTFS,11045,CHENNAI_UNIFIED_GTFS_20260918,Ellaiamman Kovil,Ellaiamman Kovil,,,bus,bus_stop,13.15724,80.30522,13.15724,80.30522,True,True,,MTC,operational
GTFS_STOP_6553,CHENNAI_COMMUNITY_GTFS,6553,CHENNAI_UNIFIED_GTFS_20260918,Perungalattur,Perungalattur,,,bus,bus_stop,12.90556,80.09607,12.90556,80.09607,True,True,,MTC,operational
GTFS_STOP_6795,CHENNAI_COMMUNITY_GTFS,6795,CHENNAI_UNIFIED_GTFS_20260918,Bharathi Arts College,Bharathi Arts College,,,bus,bus_stop,13.10327,80.28705,13.10327,80.28705,True,True,,MTC,operational
GTFS_STOP_8398,CHENNAI_COMMUNITY_GTFS,8398,CHENNAI_UNIFIED_GTFS_20260918,Kamatchi Hospital,Kamatchi Hospital,,,bus,bus_stop,12.94879,80.208,12.94879,80.208,True,True,,MTC,operational
GTFS_STOP_10083,CHENNAI_COMMUNITY_GTFS,10083,CHENNAI_UNIFIED_GTFS_20260918,Chennai One It Sez,Chennai One It Sez,,,bus,bus_stop,12.95012,80.23269,12.95012,80.23269,True,True,,MTC,operational
GTFS_STOP_8501,CHENNAI_COMMUNITY_GTFS,8501,CHENNAI_UNIFIED_GTFS_20260918,Ponds Company,Ponds Company,,,bus,bus_stop,12.96168,80.14592,12.96168,80.14592,True,True,,MTC,operational
GTFS_STOP_2819,CHENNAI_COMMUNITY_GTFS,2819,CHENNAI_UNIFIED_GTFS_20260918,Mmda Colony Road Junction,Mmda Colony Road Junction,,,bus,bus_stop,13.06514,80.21101,13.06514,80.21101,True,True,,MTC,operational
GTFS_STOP_11041,CHENNAI_COMMUNITY_GTFS,11041,CHENNAI_UNIFIED_GTFS_20260918,P1 Police station G3,P1 Police station G3,,,bus,bus_stop,13.09978,80.26028,13.09978,80.26028,True,True,,MTC,operational
GTFS_STOP_11046,CHENNAI_COMMUNITY_GTFS,11046,CHENNAI_UNIFIED_GTFS_20260918,Vallalar Nagar or Mint,Vallalar Nagar or Mint,,,bus,bus_stop,13.10551,80.28033,13.10551,80.28033,True,True,,MTC,operational
GTFS_STOP_9861,CHENNAI_COMMUNITY_GTFS,9861,CHENNAI_UNIFIED_GTFS_20260918,Jj Nagar Thandurai,Jj Nagar Thandurai,,,bus,bus_stop,13.09622,80.05765,13.09622,80.05765,True,True,,MTC,operational
GTFS_STOP_11141,CHENNAI_COMMUNITY_GTFS,11141,CHENNAI_UNIFIED_GTFS_20260918,Ganapathy Colony,Ganapathy Colony,,,bus,bus_stop,13.0932,80.22549,13.0932,80.22549,True,True,,MTC,operational
GTFS_STOP_11048,CHENNAI_COMMUNITY_GTFS,11048,CHENNAI_UNIFIED_GTFS_20260918,Mudichur Bypass Rd Jn - Jmp,Mudichur Bypass Rd Jn - Jmp,,,bus,bus_stop,12.92513,80.10022,12.92513,80.10022,True,True,,MTC,operational
GTFS_STOP_11049,CHENNAI_COMMUNITY_GTFS,11049,CHENNAI_UNIFIED_GTFS_20260918,Pulikkuradu Petrol Bunk Bypass Rd Jn - Jmp,Pulikkuradu Petrol Bunk Bypass Rd Jn - Jmp,,,bus,bus_stop,12.94574,80.1064,12.94574,80.1064,True,True,,MTC,operational
GTFS_STOP_11050,CHENNAI_COMMUNITY_GTFS,11050,CHENNAI_UNIFIED_GTFS_20260918,Thiruneermalai Bypass Rd Jn - Jmp,Thiruneermalai Bypass Rd Jn - Jmp,,,bus,bus_stop,12.95833,80.11917,12.95833,80.11917,True,True,,MTC,operational
GTFS_STOP_11051,CHENNAI_COMMUNITY_GTFS,11051,CHENNAI_UNIFIED_GTFS_20260918,Thendral Nagar By Pass - Jmp,Thendral Nagar By Pass - Jmp,,,bus,bus_stop,12.98025,80.12057,12.98025,80.12057,True,True,,MTC,operational
GTFS_STOP_11052,CHENNAI_COMMUNITY_GTFS,11052,CHENNAI_UNIFIED_GTFS_20260918,Pammal Adyar Bridge Bypass Rd Jn - Jmp,Pammal Adyar Bridge Bypass Rd Jn - Jmp,,,bus,bus_stop,12.98555,80.1209,12.98555,80.1209,True,True,,MTC,operational
GTFS_STOP_11053,CHENNAI_COMMUNITY_GTFS,11053,CHENNAI_UNIFIED_GTFS_20260918,Kovur Rd Jn - Jmp,Kovur Rd Jn - Jmp,,,bus,bus_stop,13.01174,80.12743,13.01174,80.12743,True,True,,MTC,operational
GTFS_STOP_11054,CHENNAI_COMMUNITY_GTFS,11054,CHENNAI_UNIFIED_GTFS_20260918,Mangadu Rd Jn - Jmp,Mangadu Rd Jn - Jmp,,,bus,bus_stop,13.02082,80.1366,13.02082,80.1366,True,True,,MTC,operational
GTFS_STOP_11055,CHENNAI_COMMUNITY_GTFS,11055,CHENNAI_UNIFIED_GTFS_20260918,Porur Bypass Rd Jn-Jmp,Porur Bypass Rd Jn-Jmp,,,bus,bus_stop,13.04562,80.14962,13.04562,80.14962,True,True,,MTC,operational
GTFS_STOP_1,CHENNAI_COMMUNITY_GTFS,1,CHENNAI_UNIFIED_GTFS_20260918,K.K.Nagar,K.K.Nagar,,,bus,bus_stop,13.03563,80.2057,13.03563,80.2057,True,True,,MTC,operational
GTFS_STOP_11056,CHENNAI_COMMUNITY_GTFS,11056,CHENNAI_UNIFIED_GTFS_20260918,Tvs Mcc Motors Bypass -Jmp,Tvs Mcc Motors Bypass -Jmp,,,bus,bus_stop,13.05181,80.15117,13.05181,80.15117,True,True,,MTC,operational
GTFS_STOP_11057,CHENNAI_COMMUNITY_GTFS,11057,CHENNAI_UNIFIED_GTFS_20260918,Maduravoyal Bypass Rd Jn-Jmp,Maduravoyal Bypass Rd Jn-Jmp,,,bus,bus_stop,13.06284,80.16099,13.06284,80.16099,True,True,,MTC,operational
GTFS_STOP_11058,CHENNAI_COMMUNITY_GTFS,11058,CHENNAI_UNIFIED_GTFS_20260918,Athipet Junction,Athipet Junction,,,bus,bus_stop,13.08916,80.16127,13.08916,80.16127,True,True,,MTC,operational
