normalized_route_id,source_id,source_route_id,agency,route_short_name,route_long_name,mode,route_type,status
GTFS_ROUTE_20347,CHENNAI_COMMUNITY_GTFS,20347,MTC,T23C CT3,Dms TO Ayanavaram Depot,bus,3,operational
GTFS_ROUTE_14565,CHENNAI_COMMUNITY_GTFS,14565,MTC,55H,Keerappakam Tnuhdb TO Chennai Airport Metro,bus,3,operational
GTFS_ROUTE_15101,CHENNAI_COMMUNITY_GTFS,15101,MTC,29C,Mandaveli TO Perambur B.T,bus,3,operational
GTFS_ROUTE_14566,CHENNAI_COMMUNITY_GTFS,14566,MTC,55H,Keerappakkam Tnuhdb TO Kilambakkam Depot,bus,3,operational
GTFS_ROUTE_329,CHENNAI_COMMUNITY_GTFS,329,MTC,40L,Mandaveli TO Anna Square,bus,3,operational
GTFS_ROUTE_361,CHENNAI_COMMUNITY_GTFS,361,MTC,S17,Mandaveli Terminus TO Guindy Rs,bus,3,operational
GTFS_ROUTE_20348,CHENNAI_COMMUNITY_GTFS,20348,MTC,51 CT7,Velachery TO  Ngo Colony,bus,3,operational
GTFS_ROUTE_16166,CHENNAI_COMMUNITY_GTFS,16166,MTC,20,Villivakkam TO Ayanavaram,bus,3,operational
GTFS_ROUTE_20349,CHENNAI_COMMUNITY_GTFS,20349,MTC,T23C CT2,Ayanavaram Depot TO Dms,bus,3,operational
GTFS_ROUTE_14567,CHENNAI_COMMUNITY_GTFS,14567,MTC,55H,Kilambakkam Depot TO Keerappakam Tnuhdb,bus,3,operational
GTFS_ROUTE_362,CHENNAI_COMMUNITY_GTFS,362,MTC,S17,Guindy Rs TO Mandaveli Terminus,bus,3,operational
GTFS_ROUTE_363,CHENNAI_COMMUNITY_GTFS,363,MTC,S17,Guindy Rs TO Adyar Gandhi Nagar,bus,3,operational
GTFS_ROUTE_20350,CHENNAI_COMMUNITY_GTFS,20350,MTC,597 CT9,Poonamallee  TO  M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_10712,CHENNAI_COMMUNITY_GTFS,10712,MTC,19BEt,Thyagaraya Nagar TO Thaiyur Koman Nagar,bus,3,operational
GTFS_ROUTE_10510,CHENNAI_COMMUNITY_GTFS,10510,MTC,26M,Iyyappanthangal TO Mugalivakkam,bus,3,operational
GTFS_ROUTE_11985,CHENNAI_COMMUNITY_GTFS,11985,MTC,558C,Ponneri TO Redhills,bus,3,operational
GTFS_ROUTE_20352,CHENNAI_COMMUNITY_GTFS,20352,MTC,M51V CT1,Kolathur TO Medavakkam Junction,bus,3,operational
GTFS_ROUTE_15888,CHENNAI_COMMUNITY_GTFS,15888,MTC,121Ct,M.M.B.T TO Madhavaram Depot,bus,3,operational
GTFS_ROUTE_20355,CHENNAI_COMMUNITY_GTFS,20355,MTC,M51V CT2,Medavakkam Junction TO Kolathur,bus,3,operational
GTFS_ROUTE_12362,CHENNAI_COMMUNITY_GTFS,12362,MTC,591,Poonamallee B.T TO Perambakkam,bus,3,operational
GTFS_ROUTE_10715,CHENNAI_COMMUNITY_GTFS,10715,MTC,19C,Adyar B.T TO Okk.Thoraipakm Sec.Colony,bus,3,operational
GTFS_ROUTE_12361,CHENNAI_COMMUNITY_GTFS,12361,MTC,591,Poonamallee B.T TO Om Mangalam Village,bus,3,operational
GTFS_ROUTE_10514,CHENNAI_COMMUNITY_GTFS,10514,MTC,188K,Iyyappanthangal TO Katrambakkam,bus,3,operational
GTFS_ROUTE_15891,CHENNAI_COMMUNITY_GTFS,15891,MTC,120A,Avadi Bus Terminus TO Ambattur Industrial Estate,bus,3,operational
GTFS_ROUTE_13335,CHENNAI_COMMUNITY_GTFS,13335,MTC,S30Ct,Guindy Tvk Estate TO K.K.Nagar,bus,3,operational
GTFS_ROUTE_12364,CHENNAI_COMMUNITY_GTFS,12364,MTC,591C,Poonamallee B.T TO Perambakkam L.N.Koil,bus,3,operational
GTFS_ROUTE_20357,CHENNAI_COMMUNITY_GTFS,20357,MTC,S75 ct4,Annanagar Tower to  Padi Lucas Tvs,bus,3,operational
GTFS_ROUTE_20915,CHENNAI_COMMUNITY_GTFS,20915,MTC,M1A CT3,Nanganallur TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_20917,CHENNAI_COMMUNITY_GTFS,20917,MTC,M1A CT6,Thiruvanmiyur TO Nanganallur,bus,3,operational
GTFS_ROUTE_15100,CHENNAI_COMMUNITY_GTFS,15100,MTC,29CEt,Periyar Nagar TO Otteri,bus,3,operational
GTFS_ROUTE_15894,CHENNAI_COMMUNITY_GTFS,15894,MTC,202X,Tambaram West Bus Stand TO Avadi Bus Terminus,bus,3,operational
GTFS_ROUTE_20359,CHENNAI_COMMUNITY_GTFS,20359,MTC,555S CT4,Kilambakkam  to  Tambaram West,bus,3,operational
GTFS_ROUTE_20360,CHENNAI_COMMUNITY_GTFS,20360,MTC,M70 CT3,Guindy TO  Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_20361,CHENNAI_COMMUNITY_GTFS,20361,MTC,M70 CT8,Thiruvanmiyur  TO  Guindy,bus,3,operational
GTFS_ROUTE_20919,CHENNAI_COMMUNITY_GTFS,20919,MTC,8B,T.V.K.Nagar TO Ayanavaram B.T,bus,3,operational
GTFS_ROUTE_10519,CHENNAI_COMMUNITY_GTFS,10519,MTC,104A,Avadi B.T TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_20364,CHENNAI_COMMUNITY_GTFS,20364,MTC,S46,Ambattur O.T Bus Stand to Venkatachalam Nagar,bus,3,operational
GTFS_ROUTE_16313,CHENNAI_COMMUNITY_GTFS,16313,MTC,S22,Kovur TO Iyyappanthangal,bus,3,operational
GTFS_ROUTE_17623,CHENNAI_COMMUNITY_GTFS,17623,MTC,159,M.G.R.Koyambedu TO Thiruvottiyur,bus,3,operational
GTFS_ROUTE_12765,CHENNAI_COMMUNITY_GTFS,12765,MTC,77M,Koyambedu Market TO Madanakuppam,bus,3,operational
GTFS_ROUTE_12958,CHENNAI_COMMUNITY_GTFS,12958,MTC,B70Ct,Guindy Tvk Estate TO Devik Eswari Nagar,bus,3,operational
GTFS_ROUTE_12390,CHENNAI_COMMUNITY_GTFS,12390,MTC,60H,Hasthinapuram TO Guduvanchery,bus,3,operational
GTFS_ROUTE_10999,CHENNAI_COMMUNITY_GTFS,10999,MTC,120A,Avadi B.T TO Arakkambakkam,bus,3,operational
GTFS_ROUTE_16178,CHENNAI_COMMUNITY_GTFS,16178,MTC,21,M.G.R.Central TO Foreshore Estate,bus,3,operational
GTFS_ROUTE_15957,CHENNAI_COMMUNITY_GTFS,15957,MTC,597A,Iyyappanthangal Bus Depot TO Thiruvallur Terminal,bus,3,operational
GTFS_ROUTE_17624,CHENNAI_COMMUNITY_GTFS,17624,MTC,597A,Thiruvallur TO Poonamallee,bus,3,operational
GTFS_ROUTE_16841,CHENNAI_COMMUNITY_GTFS,16841,MTC,104,Tambaram West TO Ambattur I.E,bus,3,operational
GTFS_ROUTE_16846,CHENNAI_COMMUNITY_GTFS,16846,MTC,104,Ambattur I.E TO Tambaram West,bus,3,operational
GTFS_ROUTE_20939,CHENNAI_COMMUNITY_GTFS,20939,MTC,56D CT,Azeezee Nagar TO Island ground,bus,3,operational
GTFS_ROUTE_15105,CHENNAI_COMMUNITY_GTFS,15105,MTC,29B,Gemini TO Perambur B.T,bus,3,operational
GTFS_ROUTE_20375,CHENNAI_COMMUNITY_GTFS,20375,MTC,70 CT5,M.G.R.Koyambedu TO  Avadi,bus,3,operational
GTFS_ROUTE_11692,CHENNAI_COMMUNITY_GTFS,11692,MTC,51X,Medavakkam Rd.Jn TO Kilambakkam B.T,bus,3,operational
GTFS_ROUTE_11693,CHENNAI_COMMUNITY_GTFS,11693,MTC,51X,N.G.O.Colony TO Velachery B.T,bus,3,operational
GTFS_ROUTE_11694,CHENNAI_COMMUNITY_GTFS,11694,MTC,51X,Tambaram West TO Kilambakkam B.T,bus,3,operational
GTFS_ROUTE_20941,CHENNAI_COMMUNITY_GTFS,20941,MTC,56D CT2,Island ground TO Tondiarpet,bus,3,operational
GTFS_ROUTE_20379,CHENNAI_COMMUNITY_GTFS,20379,MTC,70 CT1,Avadi TO  M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_10154,CHENNAI_COMMUNITY_GTFS,10154,MTC,147B,J.J.Nagar West TO Anna Nagar West,bus,3,operational
GTFS_ROUTE_20381,CHENNAI_COMMUNITY_GTFS,20381,MTC,70CCt CT2,Kilambakkam TO  Kalaignar Nagar,bus,3,operational
GTFS_ROUTE_20943,CHENNAI_COMMUNITY_GTFS,20943,MTC,56D CT5,Manali TO Tondiarpet,bus,3,operational
GTFS_ROUTE_20382,CHENNAI_COMMUNITY_GTFS,20382,MTC,70CCt CT1,Kalaignar Nagar TO  Kilambakkam,bus,3,operational
GTFS_ROUTE_12806,CHENNAI_COMMUNITY_GTFS,12806,MTC,77P,M.G.R.Koyambedu TO Poochiathipedu,bus,3,operational
GTFS_ROUTE_20384,CHENNAI_COMMUNITY_GTFS,20384,MTC,555S CT9,Tambaram West TO  Kilambakkam,bus,3,operational
GTFS_ROUTE_20385,CHENNAI_COMMUNITY_GTFS,20385,MTC,70C CT17,Tambaram West TO  M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_20386,CHENNAI_COMMUNITY_GTFS,20386,MTC,70C CT8,Kilambakkam TO  Tambaram West,bus,3,operational
GTFS_ROUTE_20944,CHENNAI_COMMUNITY_GTFS,20944,MTC,56D CT6,Tondiarpet TO Manali,bus,3,operational
GTFS_ROUTE_20389,CHENNAI_COMMUNITY_GTFS,20389,MTC,597 CT6,M.G.R.Koyambedu  TO  Poonamallee,bus,3,operational
GTFS_ROUTE_20391,CHENNAI_COMMUNITY_GTFS,20391,MTC,70C CT16,Tambaram West TO  Kilambakkam,bus,3,operational
GTFS_ROUTE_20394,CHENNAI_COMMUNITY_GTFS,20394,MTC,70 CT2,Avadi TO  Vadapalani,bus,3,operational
GTFS_ROUTE_20395,CHENNAI_COMMUNITY_GTFS,20395,MTC,M70 CT7,K.K.Nagar TO  Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_13361,CHENNAI_COMMUNITY_GTFS,13361,MTC,S50,Avadi B.T TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_16378,CHENNAI_COMMUNITY_GTFS,16378,MTC,SM1Ct,Thiruvanmiyur TO Keelkattalai,bus,3,operational
GTFS_ROUTE_16211,CHENNAI_COMMUNITY_GTFS,16211,MTC,V51,Thiyagaraya Nagar TO Tambaram West,bus,3,operational
GTFS_ROUTE_16212,CHENNAI_COMMUNITY_GTFS,16212,MTC,V51,Tambaram West TO Thiyagaraya Nagar,bus,3,operational
GTFS_ROUTE_20945,CHENNAI_COMMUNITY_GTFS,20945,MTC,56D CT7,Tondiarpet TO  Island ground,bus,3,operational
GTFS_ROUTE_20405,CHENNAI_COMMUNITY_GTFS,20405,MTC,23C CT9,greams road TO  Ayanavaram Depot,bus,3,operational
GTFS_ROUTE_20407,CHENNAI_COMMUNITY_GTFS,20407,MTC,23C CT5,Dms TO Ayanavaram Depot,bus,3,operational
GTFS_ROUTE_20403,CHENNAI_COMMUNITY_GTFS,20403,MTC,23C CT9,Ayanavaram Depot TO  greams road,bus,3,operational
GTFS_ROUTE_20408,CHENNAI_COMMUNITY_GTFS,20408,MTC,154 CT3,Dlf  TO  Thiyagarayanagar,bus,3,operational
GTFS_ROUTE_20409,CHENNAI_COMMUNITY_GTFS,20409,MTC,154 CT6,Thiyagarayanagar TO  Dlf,bus,3,operational
GTFS_ROUTE_20406,CHENNAI_COMMUNITY_GTFS,20406,MTC,23C CT1,Ayanavaram Depot TO Dms,bus,3,operational
GTFS_ROUTE_20410,CHENNAI_COMMUNITY_GTFS,20410,MTC,11 CT,Thiyagaraya Nagar TO L.F.C,bus,3,operational
GTFS_ROUTE_20412,CHENNAI_COMMUNITY_GTFS,20412,MTC,S75 CT6,Labour Office  TO  Annanagar Tower,bus,3,operational
GTFS_ROUTE_20413,CHENNAI_COMMUNITY_GTFS,20413,MTC,S75 ct5,Annanagar tower  to  Labour Office,bus,3,operational
GTFS_ROUTE_20417,CHENNAI_COMMUNITY_GTFS,20417,MTC,S46,Avadi Bus Terminus to Venkatachalam Nagar,bus,3,operational
GTFS_ROUTE_16221,CHENNAI_COMMUNITY_GTFS,16221,MTC,T29C,Periyar Nagar TO Velachery B.T,bus,3,operational
GTFS_ROUTE_20416,CHENNAI_COMMUNITY_GTFS,20416,MTC,S46,Venkatachalam Nagar to Avadi Bus Terminus,bus,3,operational
GTFS_ROUTE_16230,CHENNAI_COMMUNITY_GTFS,16230,MTC,T29C,Velachery TO Perambur Bus Terminus,bus,3,operational
GTFS_ROUTE_20419,CHENNAI_COMMUNITY_GTFS,20419,MTC,64D CT1,Theyampakkam  To  Moolakadai,bus,3,operational
GTFS_ROUTE_20420,CHENNAI_COMMUNITY_GTFS,20420,MTC,15ct,M.G.R.Koyambedu TO Seva Sadan School,bus,3,operational
GTFS_ROUTE_20421,CHENNAI_COMMUNITY_GTFS,20421,MTC,15ct,Pghs School TO Maduravoyal,bus,3,operational
GTFS_ROUTE_20422,CHENNAI_COMMUNITY_GTFS,20422,MTC,24AX CT,Monahan School To  Teachers Colony,bus,3,operational
GTFS_ROUTE_20423,CHENNAI_COMMUNITY_GTFS,20423,MTC,64D CT1,Moolakadai To  Theyampakkam,bus,3,operational
GTFS_ROUTE_20424,CHENNAI_COMMUNITY_GTFS,20424,MTC,35 CT6,Korattur Bus Terminus TO  Secretariat,bus,3,operational
GTFS_ROUTE_20425,CHENNAI_COMMUNITY_GTFS,20425,MTC,597 CT8,Mandaveli TO  Thiyagarayanagar,bus,3,operational
GTFS_ROUTE_20427,CHENNAI_COMMUNITY_GTFS,20427,MTC,51B CT1,Karanai TO Medavakkam Junction,bus,3,operational
GTFS_ROUTE_16222,CHENNAI_COMMUNITY_GTFS,16222,MTC,T29C,Periyar Nagar TO Otteri,bus,3,operational
GTFS_ROUTE_20429,CHENNAI_COMMUNITY_GTFS,20429,MTC,552K CT,Ngo Colony TO Kelambakkam Bus Terminal,bus,3,operational
GTFS_ROUTE_20430,CHENNAI_COMMUNITY_GTFS,20430,MTC,552K CT1,Kelambakkam Bus Terminal TO Ngo Colony,bus,3,operational
GTFS_ROUTE_16631,CHENNAI_COMMUNITY_GTFS,16631,MTC,35,Secretariat TO Korattur,bus,3,operational
GTFS_ROUTE_20431,CHENNAI_COMMUNITY_GTFS,20431,MTC,597 CT7,Poonamallee TO  K.K.Nagar,bus,3,operational
GTFS_ROUTE_20432,CHENNAI_COMMUNITY_GTFS,20432,MTC,597 CT12,Thiyagarayanagar TO  Mandaveli,bus,3,operational
GTFS_ROUTE_16223,CHENNAI_COMMUNITY_GTFS,16223,MTC,T29C,Perambur B.T TO Sterling Road,bus,3,operational
GTFS_ROUTE_20436,CHENNAI_COMMUNITY_GTFS,20436,MTC,M88 CT4,Iyyappanthangal TO Kundrathur B.T,bus,3,operational
GTFS_ROUTE_20953,CHENNAI_COMMUNITY_GTFS,20953,MTC,56P CT5,Broadway TO Tondiarpet,bus,3,operational
GTFS_ROUTE_20437,CHENNAI_COMMUNITY_GTFS,20437,MTC,M88 CT3,Kundrathur B.T TO Iyyappanthangal,bus,3,operational
GTFS_ROUTE_20956,CHENNAI_COMMUNITY_GTFS,20956,MTC,56P R1,Minjur Bus Terminus TO Broadway,bus,3,operational
GTFS_ROUTE_22472,CHENNAI_COMMUNITY_GTFS,22472,MTC,42D CT1,Srinivasa Nagar TO Otteri,bus,3,operational
GTFS_ROUTE_22476,CHENNAI_COMMUNITY_GTFS,22476,MTC,38G,Vazhuthigaimedu TO Koyambedu Market,bus,3,operational
GTFS_ROUTE_22477,CHENNAI_COMMUNITY_GTFS,22477,MTC,53E R1,Royapuram TO  Kundrathur,bus,3,operational
GTFS_ROUTE_16658,CHENNAI_COMMUNITY_GTFS,16658,MTC,118,Tambaram West Bus Stand TO Neelamangalam,bus,3,operational
GTFS_ROUTE_16654,CHENNAI_COMMUNITY_GTFS,16654,MTC,118,Mahendra City TO Tambaram West,bus,3,operational
GTFS_ROUTE_16656,CHENNAI_COMMUNITY_GTFS,16656,MTC,118,Keerapakkam TO Tambaram West,bus,3,operational
GTFS_ROUTE_20443,CHENNAI_COMMUNITY_GTFS,20443,MTC,21EEt CT1,Saidapet to  Iyappanthangal,bus,3,operational
GTFS_ROUTE_20444,CHENNAI_COMMUNITY_GTFS,20444,MTC,21EEt CT3,Iyappanthangal to  Saidapet,bus,3,operational
GTFS_ROUTE_20446,CHENNAI_COMMUNITY_GTFS,20446,MTC,47A R1,Thiruvanmiyur TO I.C.F,bus,3,operational
GTFS_ROUTE_16664,CHENNAI_COMMUNITY_GTFS,16664,MTC,118,Neelamangalam TO Tambaram West Bus Stand,bus,3,operational
GTFS_ROUTE_20447,CHENNAI_COMMUNITY_GTFS,20447,MTC,47A R2,I.C.F TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_20958,CHENNAI_COMMUNITY_GTFS,20958,MTC,56P CT10,Secretariat TO Minjur,bus,3,operational
GTFS_ROUTE_16683,CHENNAI_COMMUNITY_GTFS,16683,MTC,159K,Kargil Nagar TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_12379,CHENNAI_COMMUNITY_GTFS,12379,MTC,593Ct,Padiyanallur TO Redhills,bus,3,operational
GTFS_ROUTE_20449,CHENNAI_COMMUNITY_GTFS,20449,MTC,CU1,MGR CHENNAI CENTRAL TO  MGR CHENNAI CENTRAL,bus,3,operational
GTFS_ROUTE_20453,CHENNAI_COMMUNITY_GTFS,20453,MTC,28B CT3,Egmore R.S TO Thiruvotiyur B.S,bus,3,operational
GTFS_ROUTE_20450,CHENNAI_COMMUNITY_GTFS,20450,MTC,2B,Kaviarasu Kannadasan Nagar Bus Stand TO Kannadasan Nagar,bus,3,operational
GTFS_ROUTE_16677,CHENNAI_COMMUNITY_GTFS,16677,MTC,154,Thiyagarayanagar Terminus TO Saidapet Depot,bus,3,operational
GTFS_ROUTE_20451,CHENNAI_COMMUNITY_GTFS,20451,MTC,64K CT1,Secretariat TO K.Kannadasan Nagar,bus,3,operational
GTFS_ROUTE_20452,CHENNAI_COMMUNITY_GTFS,20452,MTC,4 CT6,Egmore TO Ennore,bus,3,operational
GTFS_ROUTE_20454,CHENNAI_COMMUNITY_GTFS,20454,MTC,28B CT,Egmore R.S TO Thangal Tollgate,bus,3,operational
GTFS_ROUTE_20455,CHENNAI_COMMUNITY_GTFS,20455,MTC,38D,Egmore North Rs TO Tondiarpet,bus,3,operational
GTFS_ROUTE_20456,CHENNAI_COMMUNITY_GTFS,20456,MTC,159 CT,Thiruverkadu TO Tondiarpet,bus,3,operational
GTFS_ROUTE_20458,CHENNAI_COMMUNITY_GTFS,20458,MTC,102K CT,Kannagi Nagar Bus Stand TO Ezhil Nagar,bus,3,operational
GTFS_ROUTE_20961,CHENNAI_COMMUNITY_GTFS,20961,MTC,56P CT13,Tondiarpet TO  Island ground,bus,3,operational
GTFS_ROUTE_20461,CHENNAI_COMMUNITY_GTFS,20461,MTC,28B CT1,Egmore North R.S TO Rajashanmugam Nagar,bus,3,operational
GTFS_ROUTE_20963,CHENNAI_COMMUNITY_GTFS,20963,MTC,57X R,Periyapalayam TO Vallalar Nagar,bus,3,operational
GTFS_ROUTE_20964,CHENNAI_COMMUNITY_GTFS,20964,MTC,57X R1,Vallalar Nagar TO Periyapalayam,bus,3,operational
GTFS_ROUTE_20468,CHENNAI_COMMUNITY_GTFS,20468,MTC,549 CT,M.G.R.Koyambedu Bus Terminus to Sriperumbudur Bus Terminal,bus,3,operational
GTFS_ROUTE_16719,CHENNAI_COMMUNITY_GTFS,16719,MTC,113,Redhills TO Moolakadai,bus,3,operational
GTFS_ROUTE_20470,CHENNAI_COMMUNITY_GTFS,20470,MTC,578P,Poonamallee Bus Terminus to Elambakkam,bus,3,operational
GTFS_ROUTE_20471,CHENNAI_COMMUNITY_GTFS,20471,MTC,578P CT,Poonamallee Bus Terminus to Sunguvarchatram,bus,3,operational
GTFS_ROUTE_20473,CHENNAI_COMMUNITY_GTFS,20473,MTC,500W,Saidapet West TO Chengalpet,bus,3,operational
GTFS_ROUTE_20475,CHENNAI_COMMUNITY_GTFS,20475,MTC,578P CT1,Iyappanthangal TO Elambakkam,bus,3,operational
GTFS_ROUTE_20478,CHENNAI_COMMUNITY_GTFS,20478,MTC,515 CT1,Kilambakkam B.S TO Mamallapuram,bus,3,operational
GTFS_ROUTE_16725,CHENNAI_COMMUNITY_GTFS,16725,MTC,113,Moolakadai TO Redhills,bus,3,operational
GTFS_ROUTE_20479,CHENNAI_COMMUNITY_GTFS,20479,MTC,583 CT,M.G.R.Koyambedu Bus Terminus to Sriperumbudur Bus Terminal,bus,3,operational
GTFS_ROUTE_20480,CHENNAI_COMMUNITY_GTFS,20480,MTC,63 CT,Ambattur I.E TO Thiruverkadu,bus,3,operational
GTFS_ROUTE_20481,CHENNAI_COMMUNITY_GTFS,20481,MTC,63 CT,Thiruverkadu TO Ambattur I.E,bus,3,operational
GTFS_ROUTE_20966,CHENNAI_COMMUNITY_GTFS,20966,MTC,1C CT2,Thiruvanmiyur TO Thiruvotriyur,bus,3,operational
GTFS_ROUTE_12769,CHENNAI_COMMUNITY_GTFS,12769,MTC,77M,M.G.R.Koyambedu TO Madanakuppam,bus,3,operational
GTFS_ROUTE_12406,CHENNAI_COMMUNITY_GTFS,12406,MTC,61C,Avadi B.T TO Crpf Co Op Shop,bus,3,operational
GTFS_ROUTE_12632,CHENNAI_COMMUNITY_GTFS,12632,MTC,70A,Avadi B.T TO Ambattur I.E,bus,3,operational
GTFS_ROUTE_20482,CHENNAI_COMMUNITY_GTFS,20482,MTC,578M,Mappedu TO  Poonamallee Bus Terminus,bus,3,operational
GTFS_ROUTE_20483,CHENNAI_COMMUNITY_GTFS,20483,MTC,515 CT,Adyar Depot To  Mamallapuram,bus,3,operational
GTFS_ROUTE_11253,CHENNAI_COMMUNITY_GTFS,11253,MTC,37ECt,Vadapalani TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_11251,CHENNAI_COMMUNITY_GTFS,11251,MTC,37ECt,M.G.R.Koyambedu TO M.K.B.Nagar,bus,3,operational
GTFS_ROUTE_11017,CHENNAI_COMMUNITY_GTFS,11017,MTC,114P,Anna Nagar West TO Redhills,bus,3,operational
GTFS_ROUTE_20485,CHENNAI_COMMUNITY_GTFS,20485,MTC,578M,MEPPEDU TO  Iyappanthangal,bus,3,operational
GTFS_ROUTE_20486,CHENNAI_COMMUNITY_GTFS,20486,MTC,578PCt,Poonamallee B.T TO Sunguvarchathiram,bus,3,operational
GTFS_ROUTE_20488,CHENNAI_COMMUNITY_GTFS,20488,MTC,101X CT10,Secretariat TO  Sriperumbudur,bus,3,operational
GTFS_ROUTE_20489,CHENNAI_COMMUNITY_GTFS,20489,MTC,101X CT6,M.G.R.Koyambedu TO  Sriperumbudur,bus,3,operational
GTFS_ROUTE_20490,CHENNAI_COMMUNITY_GTFS,20490,MTC,578P,Poonamallee Bus Terminus to Sriperumbudur Bus Terminal,bus,3,operational
GTFS_ROUTE_20491,CHENNAI_COMMUNITY_GTFS,20491,MTC,578PCt,Elambakkam TO Poonamallee,bus,3,operational
GTFS_ROUTE_20967,CHENNAI_COMMUNITY_GTFS,20967,MTC,1C CT7,Thiruvottiyur TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_15932,CHENNAI_COMMUNITY_GTFS,15932,MTC,104CX,Anna Nagar West Depot TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_3478,CHENNAI_COMMUNITY_GTFS,3478,MTC,104CX,Tambaram West Bus Stand TO Guduvancheri Bus Terminus,bus,3,operational
GTFS_ROUTE_3480,CHENNAI_COMMUNITY_GTFS,3480,MTC,104CX,Guduvancheri Bus Terminus TO Tambaram West Bus Stand,bus,3,operational
GTFS_ROUTE_16769,CHENNAI_COMMUNITY_GTFS,16769,MTC,111,K.K.Nagar TO Tambaram West,bus,3,operational
GTFS_ROUTE_16776,CHENNAI_COMMUNITY_GTFS,16776,MTC,109,Kovalam TO Adyar B.T,bus,3,operational
GTFS_ROUTE_22484,CHENNAI_COMMUNITY_GTFS,22484,MTC,A51,Pathuvanchery TO Royapuram,bus,3,operational
GTFS_ROUTE_20970,CHENNAI_COMMUNITY_GTFS,20970,MTC,56K R,Island ground TO Kargil Nagar,bus,3,operational
GTFS_ROUTE_12646,CHENNAI_COMMUNITY_GTFS,12646,MTC,70ACt,Ambattur I.E TO Senthil Nagar,bus,3,operational
GTFS_ROUTE_22486,CHENNAI_COMMUNITY_GTFS,22486,MTC,142B R,Periyar Nagar TO Island ground,bus,3,operational
GTFS_ROUTE_22488,CHENNAI_COMMUNITY_GTFS,22488,MTC,142B R,Island ground TO Periyar Nagar,bus,3,operational
GTFS_ROUTE_10846,CHENNAI_COMMUNITY_GTFS,10846,MTC,111Et,Thiruverkadu TO Kilambakkam B.T,bus,3,operational
GTFS_ROUTE_20972,CHENNAI_COMMUNITY_GTFS,20972,MTC,56K R1,Kargil Nagar TO Broadway,bus,3,operational
GTFS_ROUTE_15933,CHENNAI_COMMUNITY_GTFS,15933,MTC,104CX,M.G.R.Koyambedu TO Anna Nagar West,bus,3,operational
GTFS_ROUTE_11021,CHENNAI_COMMUNITY_GTFS,11021,MTC,114P,M.G.R.Koyambedu TO Redhills,bus,3,operational
GTFS_ROUTE_20973,CHENNAI_COMMUNITY_GTFS,20973,MTC,56J R,Island ground TO Manali New Town,bus,3,operational
GTFS_ROUTE_20974,CHENNAI_COMMUNITY_GTFS,20974,MTC,56J R1,Manali New Town TO  Island ground,bus,3,operational
GTFS_ROUTE_12984,CHENNAI_COMMUNITY_GTFS,12984,MTC,95XCt,Kilambakkam B.T TO Perumpakkam S.C.B,bus,3,operational
GTFS_ROUTE_16821,CHENNAI_COMMUNITY_GTFS,16821,MTC,105,Siruseri I.T Park TO Tambaram West,bus,3,operational
GTFS_ROUTE_20975,CHENNAI_COMMUNITY_GTFS,20975,MTC,56J CT1,Manali New Town TO Thangal Tollgate,bus,3,operational
GTFS_ROUTE_20976,CHENNAI_COMMUNITY_GTFS,20976,MTC,56J CT2,Thangal Tollgate TO Manali New Town,bus,3,operational
GTFS_ROUTE_16813,CHENNAI_COMMUNITY_GTFS,16813,MTC,154,Kilambakkam B.T TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_16815,CHENNAI_COMMUNITY_GTFS,16815,MTC,154,Iyyappanthangal TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_16817,CHENNAI_COMMUNITY_GTFS,16817,MTC,154,Poonamallee TO Porur,bus,3,operational
GTFS_ROUTE_20977,CHENNAI_COMMUNITY_GTFS,20977,MTC,56J CT5,Tollgate TO  Island ground,bus,3,operational
GTFS_ROUTE_20978,CHENNAI_COMMUNITY_GTFS,20978,MTC,56J CT8,Island ground  TO Thangal Tollgate,bus,3,operational
GTFS_ROUTE_12988,CHENNAI_COMMUNITY_GTFS,12988,MTC,95XCt,Nehru Nagar TO Kilambakkam B.T,bus,3,operational
GTFS_ROUTE_20980,CHENNAI_COMMUNITY_GTFS,20980,MTC,37 CT1,Tondiarpet TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_10554,CHENNAI_COMMUNITY_GTFS,10554,MTC,18ACT,Kilambakkam B.T TO K.K.Nagar,bus,3,operational
GTFS_ROUTE_22491,CHENNAI_COMMUNITY_GTFS,22491,MTC,142B  CT,Perambur TO Island ground,bus,3,operational
GTFS_ROUTE_15926,CHENNAI_COMMUNITY_GTFS,15926,MTC,45B,Alandur (Depot) TO Guindy Tvk Estate,bus,3,operational
